web-scraper-order,web-scraper-start-url,complaint,complaint-href,text,tex2,images-src
1731180492-608,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         09:34, 25 Nën 2019",https://ndreqe.com/report/5677,"Raportuar në kategorinë Ujëra të zeza nga anonim në 09:34, H�n 25 n�ntor 2019","***Ne lagjen Ulpiana rr.Zija Shemsiu C-12, Hyrja 8, kemi problem me ujera te zeza. Fillimisht ishte problemi me kanalizim ku eshte ardh ekipi i ujesjellesit dhe e ka be cbllokimin e pusetes se kanalizimit mirepo ne puseten (shakten) e ujesjllesit eshte mbush me ujera te zeza dhe aty nuk eshte intervenuar pasi qe ata si ekip nuk kishin pomp per terheqjen e kanalizimit nga ajo pusete. Kundermon ere e rende ne hymje dhe emi te rrezikuar nga ndonje epidemi pasi qe nga aty furnizohen e tere hymja me uje te pishem. Ju lutem qe te intervenohet me nje pomp qe do te bene terheqjen e kanalizmit nga puseta (shakta) e ujit.",/photo/5677.2.jpeg?4c1fc5aa
1731180495-609,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         09:43, 10 Dhj 2019",https://ndreqe.com/report/5695,"Raportuar në kategorinë Ujëra të zeza nga anonim në 09:43, Mar 10 dhjetor 2019",*rrjeti i ujrav te zeza u blloku qenje muaj kom llraportu qendren e ujesjellsit me shum se 15 her nuk jepin pergjegjsi,/photo/5695.0.jpeg?4f07b2f4
1731180495-610,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         09:43, 10 Dhj 2019",https://ndreqe.com/report/5695,"Raportuar në kategorinë Ujëra të zeza nga anonim në 09:43, Mar 10 dhjetor 2019",*rrjeti i ujrav te zeza u blloku qenje muaj kom llraportu qendren e ujesjellsit me shum se 15 her nuk jepin pergjegjsi,/photo/5695.1.jpeg?ed300084
1731180498-611,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         16:14, 12 Dhj 2019",https://ndreqe.com/report/5703,"Raportuar në kategorinë Ndriçim publik nga anonim në 16:14, Enj 12 dhjetor 2019",*Ne rrugen Arben Ukshini ne Hajvali mungon ndriqimi nderkoh qe rruga eshte rregulluar.Naten ka shum qen endacak dhe kthimi i femijve nga shkolla paraqet rrezik per ta pasi ska ndriqim.Me shum se 3 her kam paraqitur ankes per ndriqim ka 3-4 muj.Ju lutem ta keni parasysh te ndermerrni masa sa me shpejt,/photo/5703.0.jpeg?893c1783
1731180498-612,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         16:14, 12 Dhj 2019",https://ndreqe.com/report/5703,"Raportuar në kategorinë Ndriçim publik nga anonim në 16:14, Enj 12 dhjetor 2019",*Ne rrugen Arben Ukshini ne Hajvali mungon ndriqimi nderkoh qe rruga eshte rregulluar.Naten ka shum qen endacak dhe kthimi i femijve nga shkolla paraqet rrezik per ta pasi ska ndriqim.Me shum se 3 her kam paraqitur ankes per ndriqim ka 3-4 muj.Ju lutem ta keni parasysh te ndermerrni masa sa me shpejt,/photo/5703.1.jpeg?2fded7cb
1731180498-613,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         16:14, 12 Dhj 2019",https://ndreqe.com/report/5703,"Raportuar në kategorinë Ndriçim publik nga anonim në 16:14, Enj 12 dhjetor 2019",*Ne rrugen Arben Ukshini ne Hajvali mungon ndriqimi nderkoh qe rruga eshte rregulluar.Naten ka shum qen endacak dhe kthimi i femijve nga shkolla paraqet rrezik per ta pasi ska ndriqim.Me shum se 3 her kam paraqitur ankes per ndriqim ka 3-4 muj.Ju lutem ta keni parasysh te ndermerrni masa sa me shpejt,/photo/5703.2.jpeg?a5df0a9e
1731180501-614,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:30, 12 Dhj 2019,
                Përditësimi i fundit 14:08, 21 Dhj 2019",https://ndreqe.com/report/5704,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:30, Enj 12 dhjetor 2019","*Përshëndetje, Dje e raportova shtyllë në rrugën Lushnja, degë e rrugës Hidhet Petersen në drejtim të hotel Internacional, Prishtinë. Sot po i bashkëngjes fotot.",/photo/5704.0.jpeg?5b0fc2f3
1731180501-615,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:30, 12 Dhj 2019,
                Përditësimi i fundit 14:08, 21 Dhj 2019",https://ndreqe.com/report/5704,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:30, Enj 12 dhjetor 2019","*Përshëndetje, Dje e raportova shtyllë në rrugën Lushnja, degë e rrugës Hidhet Petersen në drejtim të hotel Internacional, Prishtinë. Sot po i bashkëngjes fotot.",/photo/5704.1.jpeg?a1d6d17c
1731180501-616,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:30, 12 Dhj 2019,
                Përditësimi i fundit 14:08, 21 Dhj 2019",https://ndreqe.com/report/5704,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:30, Enj 12 dhjetor 2019","*Përshëndetje, Dje e raportova shtyllë në rrugën Lushnja, degë e rrugës Hidhet Petersen në drejtim të hotel Internacional, Prishtinë. Sot po i bashkëngjes fotot.",/photo/5704.2.jpeg?335eb126
1731180501-617,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:30, 12 Dhj 2019,
                Përditësimi i fundit 14:08, 21 Dhj 2019",https://ndreqe.com/report/5704,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:30, Enj 12 dhjetor 2019","*Përshëndetje, Dje e raportova shtyllë në rrugën Lushnja, degë e rrugës Hidhet Petersen në drejtim të hotel Internacional, Prishtinë. Sot po i bashkëngjes fotot.",/photo/c/3517.0.jpeg?82dc208e
1731180504-618,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         17:25, 22 Dhj 2019",https://ndreqe.com/report/5772,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 17:25, Die 22 dhjetor 2019",Kompania Ujesjellesi Prishtina e ka demtuar rrugen per me shume se 4 muaj dhe asnjehere nuk e ka rregulluar,/photo/5772.0.jpeg?8bad5881
1731180504-619,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         17:25, 22 Dhj 2019",https://ndreqe.com/report/5772,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 17:25, Die 22 dhjetor 2019",Kompania Ujesjellesi Prishtina e ka demtuar rrugen per me shume se 4 muaj dhe asnjehere nuk e ka rregulluar,/photo/5772.1.jpeg?d35e0bfe
1731180507-620,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:31, 22 Dhj 2019",https://ndreqe.com/report/5773,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:31, Die 22 dhjetor 2019",*Disa nuk punojn e njera blinkon nuk rrin dheze.,/photo/5773.0.jpeg?29a3c602
1731180510-621,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         13:26, 24 Dhj 2019",https://ndreqe.com/report/5781,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 13:26, Mar 24 dhjetor 2019",Rruga Sali Nivica në gjëndje shumë të keqe dhe vështirë e kalueshme,/photo/5781.0.jpeg?d2bf5588
1731180510-622,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         13:26, 24 Dhj 2019",https://ndreqe.com/report/5781,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 13:26, Mar 24 dhjetor 2019",Rruga Sali Nivica në gjëndje shumë të keqe dhe vështirë e kalueshme,/photo/5781.1.jpeg?e61ac99e
1731180510-623,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         13:26, 24 Dhj 2019",https://ndreqe.com/report/5781,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 13:26, Mar 24 dhjetor 2019",Rruga Sali Nivica në gjëndje shumë të keqe dhe vështirë e kalueshme,/photo/5781.2.jpeg?1e151253
1731180513-624,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         11:21, 27 Dhj 2019",https://ndreqe.com/report/5785,"Raportuar në kategorinë Ujëra të zeza nga anonim në 11:21, Pre 27 dhjetor 2019","****Ne rrugen Ilaz Kodra (Kroi i Bardhe ne Dardani), Prishtine, garazhet e nderteses jane bere te paperdorshme per shkak shperthimit te ndonje gypi (ujesjelles , kanalzim ose termokos) dhe rrjedhjes se ujit neper garazha",/photo/5785.0.jpeg?12b752df
1731180513-625,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         11:21, 27 Dhj 2019",https://ndreqe.com/report/5785,"Raportuar në kategorinë Ujëra të zeza nga anonim në 11:21, Pre 27 dhjetor 2019","****Ne rrugen Ilaz Kodra (Kroi i Bardhe ne Dardani), Prishtine, garazhet e nderteses jane bere te paperdorshme per shkak shperthimit te ndonje gypi (ujesjelles , kanalzim ose termokos) dhe rrjedhjes se ujit neper garazha",/photo/5785.1.jpeg?322df2d4
1731180513-626,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         11:21, 27 Dhj 2019",https://ndreqe.com/report/5785,"Raportuar në kategorinë Ujëra të zeza nga anonim në 11:21, Pre 27 dhjetor 2019","****Ne rrugen Ilaz Kodra (Kroi i Bardhe ne Dardani), Prishtine, garazhet e nderteses jane bere te paperdorshme per shkak shperthimit te ndonje gypi (ujesjelles , kanalzim ose termokos) dhe rrjedhjes se ujit neper garazha",/photo/5785.2.jpeg?d732d9f7
1731180516-627,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         14:57,  3 Jan 2020,
                Përditësimi i fundit 19:47,  3 Jan 2020",https://ndreqe.com/report/5789,"Raportuar në kategorinë Ujëra të zeza nga anonim në 14:57, Pre  3 janar 2020","Pjesa para parkingut te RTK, dhe ne hyrje te rruges Zija Prishtina, eshte e demtuar qe disa jave. Aty rrjedhe uje nga kanalizimi. Tani eshte ngrire nga temeraturat dhe akulli eshte bere pengese per kalimin e mjeteve motorike, si dhe per kembesore dhe duhet nderhyrje emergjente. Aty eshte larguar edhe shenja e rruges njedrejtimeshe, qe ndalon hyrjen nga ajo ane ne Rrugen Zija Prishtina.",/photo/5789.0.png?e0580ba5
1731180516-628,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         14:57,  3 Jan 2020,
                Përditësimi i fundit 19:47,  3 Jan 2020",https://ndreqe.com/report/5789,"Raportuar në kategorinë Ujëra të zeza nga anonim në 14:57, Pre  3 janar 2020","Pjesa para parkingut te RTK, dhe ne hyrje te rruges Zija Prishtina, eshte e demtuar qe disa jave. Aty rrjedhe uje nga kanalizimi. Tani eshte ngrire nga temeraturat dhe akulli eshte bere pengese per kalimin e mjeteve motorike, si dhe per kembesore dhe duhet nderhyrje emergjente. Aty eshte larguar edhe shenja e rruges njedrejtimeshe, qe ndalon hyrjen nga ajo ane ne Rrugen Zija Prishtina.",/photo/c/3529.0.jpeg?debcfc5b
1731180519-629,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         12:40, 26 Jan 2020",https://ndreqe.com/report/5806,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 12:40, Die 26 janar 2020",Mundesisht te na mbulohet ky pusi nuk mundemi te kyqemi ne trojet tona per te mundur te ndertojm shtepi apo ti shfrytzojm trojet tona.,/photo/5806.0.jpeg?0ab4ecb0
1731180519-630,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         12:40, 26 Jan 2020",https://ndreqe.com/report/5806,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 12:40, Die 26 janar 2020",Mundesisht te na mbulohet ky pusi nuk mundemi te kyqemi ne trojet tona per te mundur te ndertojm shtepi apo ti shfrytzojm trojet tona.,/photo/5806.1.jpeg?361890ee
1731180519-631,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         12:40, 26 Jan 2020",https://ndreqe.com/report/5806,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 12:40, Die 26 janar 2020",Mundesisht te na mbulohet ky pusi nuk mundemi te kyqemi ne trojet tona per te mundur te ndertojm shtepi apo ti shfrytzojm trojet tona.,/photo/5806.2.jpeg?da7d7a36
1731180522-632,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         22:37, 26 Jan 2020",https://ndreqe.com/report/5808,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 22:37, Die 26 janar 2020",*Kompanitë private IPKO dhe KEDS kane kryer pune ne rruge duke hapur kanale per kabllot e tyre ne muajin dhjetor 2019.,/photo/5808.0.jpeg?73514053
1731180522-633,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         22:37, 26 Jan 2020",https://ndreqe.com/report/5808,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 22:37, Die 26 janar 2020",*Kompanitë private IPKO dhe KEDS kane kryer pune ne rruge duke hapur kanale per kabllot e tyre ne muajin dhjetor 2019.,/photo/5808.1.jpeg?f2634b5c
1731180522-634,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         22:37, 26 Jan 2020",https://ndreqe.com/report/5808,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 22:37, Die 26 janar 2020",*Kompanitë private IPKO dhe KEDS kane kryer pune ne rruge duke hapur kanale per kabllot e tyre ne muajin dhjetor 2019.,/photo/5808.2.jpeg?465a9553
1731180525-635,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         12:35, 30 Jan 2020",https://ndreqe.com/report/5814,"Raportuar në kategorinë Ndriçim publik nga anonim në 12:35, Enj 30 janar 2020",*drita e prishur qe 1 vit,/photo/5814.0.jpeg?b84a47f7
1731180528-636,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Tjera
         14:48, 29 Jan 2020,
                Përditësimi i fundit 08:23, 31 Jan 2020",https://ndreqe.com/report/5813,"Raportuar ne menyre anonime te 14:48, M�r 29 janar 2020","Eshte shkatrru pajisja qe e mundeson dhezjen e drites se gjelbert per kembesore. Duhet me kalu rrugen ntkuqen gjithmone, ose me prit dikon ne anen tjeter te rruges nese e ndez. Perndryshe semafori nuk ndalet vetvetiu.",/photo/5813.0.png?4bc0c689
1731180531-637,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         17:54, 30 Jan 2020,
                Përditësimi i fundit 08:37, 31 Jan 2020",https://ndreqe.com/report/5816,"Raportuar në kategorinë Ndriçim publik nga anonim në 17:54, Enj 30 janar 2020",**Mos rregulli ndriqimit,/photo/5816.0.jpeg?248c2fa1
1731180534-638,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         16:14, 11 Shk 2020",https://ndreqe.com/report/5834,"Raportuar në kategorinë Ndriçim publik nga anonim në 16:14, Mar 11 shkurt 2020",*ndriqimi publik qe 3-4 muaj nuk punon,/photo/5834.0.jpeg?c9913f9e
1731180534-639,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         16:14, 11 Shk 2020",https://ndreqe.com/report/5834,"Raportuar në kategorinë Ndriçim publik nga anonim në 16:14, Mar 11 shkurt 2020",*ndriqimi publik qe 3-4 muaj nuk punon,/photo/5834.1.jpeg?1c3e8d20
1731180537-640,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Tjera
         08:53, 21 Shk 2020",https://ndreqe.com/report/5851,"Raportuar ne menyre anonime te 08:53, Pre 21 shkurt 2020",Te regullohen lorat e femijeve ne taukbashqe.,/photo/5851.0.jpeg?fa48ac77
1731180540-641,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         17:37, 22 Shk 2020",https://ndreqe.com/report/5855,"Raportuar në kategorinë Mbeturina nga anonim në 17:37, Sht 22 shkurt 2020","Ju lutem e pastroni kete pjese tek rruga b , afer maxi24.",/photo/5855.0.jpeg?9feeae54
1731180543-642,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Tjera
         17:39, 22 Shk 2020",https://ndreqe.com/report/5856,"Raportuar ne menyre anonime te 17:39, Sht 22 shkurt 2020","Tek posta e madhe, kjo mbajtese e shkalleve eshte duke rene. Ju lutem e nderroni ose e perforconi.",/photo/5856.0.jpeg?f9235a43
1731180546-643,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Tjera
         21:51, 24 Shk 2020",https://ndreqe.com/report/5865,"Raportuar ne menyre anonime te 21:51, H�n 24 shkurt 2020",*,/photo/5865.0.jpeg?e3913d3a
1731180550-644,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         11:05,  2 Pri 2019,
                Përditësimi i fundit 15:34, 26 Shk 2020",https://ndreqe.com/report/4916,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 11:05, Mar  2 prill 2019",*Gropa ne rruge,/photo/4916.0.jpeg?cc5aed84
1731180550-645,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         11:05,  2 Pri 2019,
                Përditësimi i fundit 15:34, 26 Shk 2020",https://ndreqe.com/report/4916,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 11:05, Mar  2 prill 2019",*Gropa ne rruge,/photo/4916.1.jpeg?37a2fae0
1731180550-646,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         11:05,  2 Pri 2019,
                Përditësimi i fundit 15:34, 26 Shk 2020",https://ndreqe.com/report/4916,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 11:05, Mar  2 prill 2019",*Gropa ne rruge,/photo/4916.2.jpeg?3709fe0d
1731180550-647,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         11:05,  2 Pri 2019,
                Përditësimi i fundit 15:34, 26 Shk 2020",https://ndreqe.com/report/4916,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 11:05, Mar  2 prill 2019",*Gropa ne rruge,/photo/c/3606.0.jpeg?107e69c7
1731180550-648,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         11:05,  2 Pri 2019,
                Përditësimi i fundit 15:34, 26 Shk 2020",https://ndreqe.com/report/4916,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 11:05, Mar  2 prill 2019",*Gropa ne rruge,/photo/c/3606.1.jpeg?d3a977e1
1731180550-649,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         11:05,  2 Pri 2019,
                Përditësimi i fundit 15:34, 26 Shk 2020",https://ndreqe.com/report/4916,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 11:05, Mar  2 prill 2019",*Gropa ne rruge,/photo/c/3606.2.jpeg?7cd73253
1731180553-650,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:48,  3 Mar 2020",https://ndreqe.com/report/5875,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:48, Mar  3 mars 2020",Ne Bregun e Diellit Zona e lindjes komplet rruga hyzri talla si dhe mbarimi i rruges hyzri talla fillimi i rruges B per ball saj nuk ka ndriqim qe 1jav e me shum.,/photo/5875.0.jpeg?71d57cd1
1731180553-651,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:48,  3 Mar 2020",https://ndreqe.com/report/5875,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:48, Mar  3 mars 2020",Ne Bregun e Diellit Zona e lindjes komplet rruga hyzri talla si dhe mbarimi i rruges hyzri talla fillimi i rruges B per ball saj nuk ka ndriqim qe 1jav e me shum.,/photo/5875.1.jpeg?bfe5852b
1731180556-652,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Tjera
         12:33, 16 Mar 2020",https://ndreqe.com/report/5891,"Raportuar nga Leonat P. ne 12:33, H�n 16 mars 2020",Banka per te u ulur ne park e demtuar.,/photo/5891.0.jpeg?3c0eea89
1731180559-653,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Tjera
         18:11,  7 Pri 2020",https://ndreqe.com/report/5904,"Raportuar ne menyre anonime te 18:11, Mar  7 prill 2020","*ju lutem qe ka mundesi me kontrollu pyllin e berrnicee se poshtme sespse e kan shkatrru e kan pre dhe kerkush nuk po organizon ripyllzim dhe pyllzimin e parceled 670pron e komunes se prishtines, ku bektellenka ka lan dheun e autostrades dhe ka kriju kodra ku ka mundesi mu pyllzu dhe me rujt qutetaret e berrnices se poshtme orej timit te obiliqit , gjitha me bo aktivtrte etjetj",/photo/5904.0.png?1117a0ad
1731180559-654,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Tjera
         18:11,  7 Pri 2020",https://ndreqe.com/report/5904,"Raportuar ne menyre anonime te 18:11, Mar  7 prill 2020","*ju lutem qe ka mundesi me kontrollu pyllin e berrnicee se poshtme sespse e kan shkatrru e kan pre dhe kerkush nuk po organizon ripyllzim dhe pyllzimin e parceled 670pron e komunes se prishtines, ku bektellenka ka lan dheun e autostrades dhe ka kriju kodra ku ka mundesi mu pyllzu dhe me rujt qutetaret e berrnices se poshtme orej timit te obiliqit , gjitha me bo aktivtrte etjetj",/photo/5904.1.png?81965e70
1731180562-655,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Tjera
         18:53,  7 Pri 2020",https://ndreqe.com/report/5905,"Raportuar ne menyre anonime te 18:53, Mar  7 prill 2020","*Nevoja per dezinfektim te lagjes, sidomos pjeses rreth rrjedhes se lumit, shkaku i pandemise se virusit Covid-19.",/photo/5905.0.jpeg?889b090f
1731180565-656,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Shenja e rrugës
         18:50, 10 Pri 2020",https://ndreqe.com/report/5910,"Raportuar në kategorinë Shenja e rrugës nga anonim në 18:50, Pre 10 prill 2020","*disa here e kam lajmeru per mungesen e shenjes orientimi Bernica e poshtme prej magjistrales per Mitrovic dhe kerkush nuk ka marr masa , aty u kan shenja por ka ndodh nje aksident te cilet e kan prish dhe nuk ekziston dhekerkush nuk u kujes Mee vendos tejetern na vyn shum ajo shenje ju lutem interesohuni se pom doket veq po shkrujna po spo ndermerr masa sepse i kam bo edhd do ankesa po kurgjo ska ndodh",/photo/5910.0.png?d63e37b6
1731180568-657,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         10:26, 11 Pri 2020",https://ndreqe.com/report/5911,"Raportuar në kategorinë Ujëra të zeza nga anonim në 10:26, Sht 11 prill 2020",*,
1731180571-658,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:56, 22 Pri 2020",https://ndreqe.com/report/5922,"Raportuar në kategorinë Mbeturina nga anonim në 08:56, M�r 22 prill 2020",Ne ket kohe pandemie vin njerzia a kojshia edhe ta hedhin mbeturinen para shtepis kjo eshte ber per shkak se nuk kan edukat mas pari edhe e dyta e kan shfytzu rastin sepse jan djeg dy dritat e ndriqimit te rruges ne shtylla elektrike e kan shfrytzu terrin ose erresiren edhe pae e kam Drite. E shtepis jasht dhez po prap pa asnje pik morali e ndergjegje e kan hudh mbeturinen marre ai qe e ka hedh le te vjen me hjek👍🏽Ju flm per mirkuptim,/photo/5922.0.jpeg?1bdbd467
1731180571-659,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:56, 22 Pri 2020",https://ndreqe.com/report/5922,"Raportuar në kategorinë Mbeturina nga anonim në 08:56, M�r 22 prill 2020",Ne ket kohe pandemie vin njerzia a kojshia edhe ta hedhin mbeturinen para shtepis kjo eshte ber per shkak se nuk kan edukat mas pari edhe e dyta e kan shfytzu rastin sepse jan djeg dy dritat e ndriqimit te rruges ne shtylla elektrike e kan shfrytzu terrin ose erresiren edhe pae e kam Drite. E shtepis jasht dhez po prap pa asnje pik morali e ndergjegje e kan hudh mbeturinen marre ai qe e ka hedh le te vjen me hjek👍🏽Ju flm per mirkuptim,/photo/5922.1.jpeg?6d729f8e
1731180571-660,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:56, 22 Pri 2020",https://ndreqe.com/report/5922,"Raportuar në kategorinë Mbeturina nga anonim në 08:56, M�r 22 prill 2020",Ne ket kohe pandemie vin njerzia a kojshia edhe ta hedhin mbeturinen para shtepis kjo eshte ber per shkak se nuk kan edukat mas pari edhe e dyta e kan shfytzu rastin sepse jan djeg dy dritat e ndriqimit te rruges ne shtylla elektrike e kan shfrytzu terrin ose erresiren edhe pae e kam Drite. E shtepis jasht dhez po prap pa asnje pik morali e ndergjegje e kan hudh mbeturinen marre ai qe e ka hedh le te vjen me hjek👍🏽Ju flm per mirkuptim,/photo/5922.2.jpeg?c0da2295
1731180574-661,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         15:46,  5 Maj 2020",https://ndreqe.com/report/5939,"Raportuar në kategorinë Ujëra të zeza nga anonim në 15:46, Mar  5 maj 2020",Kanalazimi i demtuar era e rende pe ndot ajrin smundesh me kalu rrugen prej eres ju kisha lut me intervenu ma shepejt se edhe pandemia po na vjen naj virus prej saj,/photo/5939.0.png?a0e179cc
1731180577-662,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         09:57,  9 Maj 2020",https://ndreqe.com/report/5946,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 09:57, Sht  9 maj 2020",* *Gjendja e rruges Xhabir Toqani mbrapa postes eshte ne gjendje katastrofike tash e sa vite. Ju lutem ta merrni parasyshe kerkesen e banoreve,/photo/5946.0.jpeg?00bf510d
1731180577-663,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         09:57,  9 Maj 2020",https://ndreqe.com/report/5946,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 09:57, Sht  9 maj 2020",* *Gjendja e rruges Xhabir Toqani mbrapa postes eshte ne gjendje katastrofike tash e sa vite. Ju lutem ta merrni parasyshe kerkesen e banoreve,/photo/5946.1.jpeg?ed78d327
1731180577-664,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         09:57,  9 Maj 2020",https://ndreqe.com/report/5946,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 09:57, Sht  9 maj 2020",* *Gjendja e rruges Xhabir Toqani mbrapa postes eshte ne gjendje katastrofike tash e sa vite. Ju lutem ta merrni parasyshe kerkesen e banoreve,/photo/5946.2.jpeg?d8bfdcc2
